UF,Sexo,Capacidade Total,Tipo de Gestão,Concebido ou Adaptado,Consultório Médico,Total Provisórios Masculinos,Total Provisórios Femininos,Total Sentenciados Masculinos,Total Sentenciados Femininos,Branca Masculino,Negra Masculino,Parda Masculino,Amarela Masculino,Indígena Masculino,Branca Feminino,Negra Feminino,Parda Feminino,Amarela Feminino,Indígena Feminino,Solteiro/a Masculino,União estável/ amasiado Masculino,Casado/a Masculino,Separado/a judicialmente Masculino,Divorciado/a Masculino,Viúvo/a Masculino,Solteiro/a Feminino,União estável/ amasiado Feminino,Casado/a Feminino,Separado/a judicialmente Feminino,Divorciado/a Feminino,Viúvo/a Feminino,18 a 24 anos Masculino,25 a 29 anos Masculino,30 a 34 anos Masculino,35 a 45 anos Masculino,46 a 60 anos Masculino,61 a 70 anos Masculino,Mais de 70 anos Masculino,18 a 24 anos Feminino,25 a 29 anos Feminino,30 a 34 anos Feminino,35 a 45 anos Feminino,46 a 60 anos Feminino,61 a 70 anos Feminino,Mais de 70 anos Feminino
rs,masculino,156.0,pública,concebido,não,40.0,5.0,100.0,9.0,104.0,10.0,26.0,0.0,0.0,10.0,1.0,3.0,0.0,0.0,64.0,46.0,19.0,7.0,3.0,1.0,6.0,5.0,1.0,1.0,1.0,0.0,22.0,31.0,27.0,42.0,17.0,1.0,0.0,4.0,2.0,6.0,1.0,0.0,1.0,0.0
rs,masculino,222.0,pública,concebido,sim,71.0,4.0,302.0,8.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,79.0,99.0,108.0,33.0,4.0,0.0,6.0,3.0,1.0,0.0,1.0,0.0,1.0
rs,masculino,58.0,pública,concebido,não,17.0,0.0,46.0,2.0,41.0,7.0,15.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,36.0,22.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,10.0,13.0,19.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
rs,masculino,336.0,pública,concebido,sim,39.0,3.0,263.0,17.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rs,masculino,120.0,pública,concebido,não,33.0,2.0,69.0,6.0,65.0,11.0,24.0,1.0,1.0,5.0,1.0,2.0,0.0,0.0,53.0,30.0,13.0,5.0,0.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rs,masculino,81.0,pública,concebido,não,0.0,0.0,128.0,0.0,95.0,12.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,59.0,9.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,32.0,16.0,43.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rs,masculino,36.0,pública,concebido,não,3.0,0.0,26.0,4.0,11.0,4.0,14.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,16.0,10.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0,9.0,8.0,7.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0
rs,masculino,432.0,pública,concebido,sim,213.0,0.0,193.0,0.0,274.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,137.0,29.0,10.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,112.0,110.0,87.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rs,masculino,90.0,pública,concebido,não,27.0,1.0,68.0,5.0,84.0,1.0,11.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,45.0,29.0,20.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,17.0,17.0,15.0,32.0,12.0,2.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0
rs,masculino,92.0,pública,concebido,não,57.0,3.0,170.0,11.0,145.0,6.0,14.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,91.0,47.0,17.0,0.0,1.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,26.0,29.0,52.0,37.0,17.0,5.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0
rs,masculino,188.0,pública,concebido,sim,41.0,2.0,135.0,8.0,112.0,11.0,53.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,99.0,64.0,13.0,0.0,0.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,38.0,38.0,31.0,38.0,28.0,3.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0
rs,masculino,47.0,organizações sem fins lucrativos,concebido,sim,8.0,0.0,36.0,1.0,32.0,2.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,11.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,8.0,9.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rs,masculino,92.0,pública,concebido,não,50.0,3.0,90.0,6.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rs,misto,202.0,pública,concebido,não,33.0,5.0,56.0,6.0,63.0,2.0,24.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,58.0,20.0,11.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,22.0,17.0,17.0,21.0,10.0,2.0,0.0,1.0,2.0,2.0,4.0,3.0,0.0,0.0
rs,masculino,100.0,pública,adaptado,não,0.0,0.0,137.0,0.0,83.0,30.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75.0,48.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,27.0,36.0,43.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rs,masculino,30.0,pública,adaptado,não,0.0,0.0,64.0,0.0,50.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,32.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rs,masculino,100.0,pública,concebido,não,0.0,0.0,32.0,0.0,11.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,11.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rs,masculino,84.0,co-gestão,concebido,não,50.0,9.0,89.0,6.0,99.0,8.0,32.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,59.0,49.0,22.0,2.0,4.0,0.0,6.0,7.0,1.0,0.0,0.0,0.0,20.0,25.0,32.0,43.0,19.0,0.0,0.0,4.0,2.0,4.0,4.0,1.0,0.0,0.0
rs,misto,75.0,pública,adaptado,não,13.0,1.0,60.0,2.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rs,feminino,79.0,pública,concebido,não,0.0,28.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,47.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,21.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,16.0,10.0,13.0,1.0,0.0
rs,misto,56.0,pública,concebido,não,31.0,2.0,52.0,4.0,53.0,6.0,24.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,39.0,27.0,10.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,15.0,18.0,16.0,23.0,7.0,4.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0
rs,masculino,78.0,pública,concebido,não,7.0,0.0,36.0,0.0,23.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,14.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rs,masculino,80.0,pública,concebido,não,27.0,0.0,41.0,0.0,47.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,19.0,23.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rs,masculino,167.0,pública,concebido,sim,87.0,0.0,42.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rs,feminino,160.0,pública,concebido,não,26.0,3.0,114.0,16.0,104.0,28.0,10.0,0.0,0.0,10.0,5.0,2.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,17.0,36.0,39.0,17.0,2.0,1.0,4.0,2.0,4.0,4.0,2.0,1.0,0.0
rs,masculino,211.0,pública,concebido,não,23.0,2.0,100.0,6.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rs,misto,118.0,pública,concebido,não,39.0,6.0,68.0,5.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rs,feminino,239.0,pública,adaptado,sim,0.0,103.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,133.0,29.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,51.0,11.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,31.0,40.0,57.0,28.0,2.0,0.0
rs,masculino,288.0,pública,concebido,sim,12.0,0.0,222.0,0.0,181.0,12.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,131.0,25.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36.0,60.0,106.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rs,masculino,66.0,pública,concebido,não,26.0,0.0,40.0,0.0,47.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,22.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,13.0,16.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rs,masculino,42.0,pública,concebido,não,8.0,0.0,39.0,0.0,38.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,15.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,10.0,12.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rs,masculino,28.0,pública,concebido,não,11.0,0.0,18.0,0.0,17.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,10.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rs,masculino,76.0,pública,concebido,não,0.0,0.0,64.0,0.0,47.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,18.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,14.0,23.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rs,masculino,274.0,pública,concebido,não,1.0,0.0,119.0,10.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,31.0,36.0,27.0,18.0,2.0,0.0,2.0,4.0,1.0,1.0,2.0,0.0,0.0
rs,feminino,210.0,pública,adaptado,sim,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,40.0,13.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,18.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,11.0,21.0,6.0,1.0,0.0
rs,misto,124.0,pública,concebido,não,55.0,0.0,200.0,12.0,150.0,25.0,75.0,0.0,0.0,11.0,3.0,3.0,0.0,0.0,140.0,88.0,17.0,0.0,3.0,2.0,8.0,6.0,3.0,0.0,0.0,0.0,49.0,60.0,50.0,67.0,20.0,4.0,0.0,2.0,2.0,3.0,5.0,5.0,0.0,0.0
rs,misto,87.0,pública,concebido,não,10.0,0.0,62.0,4.0,52.0,10.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,42.0,13.0,10.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,10.0,19.0,19.0,14.0,5.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0
rs,masculino,93.0,pública,concebido,não,38.0,2.0,58.0,8.0,91.0,5.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,17.0,22.0,9.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,0.0,0.0
rs,misto,60.0,pública,concebido,não,6.0,0.0,32.0,2.0,28.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
rs,masculino,330.0,pública,concebido,sim,0.0,0.0,212.0,0.0,159.0,24.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,91.0,15.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,38.0,54.0,68.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rs,masculino,371.0,pública,concebido,não,59.0,25.0,317.0,54.0,260.0,39.0,75.0,0.0,0.0,54.0,6.0,18.0,1.0,0.0,200.0,146.0,20.0,0.0,1.0,0.0,32.0,32.0,7.0,0.0,3.0,2.0,69.0,107.0,91.0,79.0,28.0,2.0,0.0,13.0,22.0,14.0,17.0,10.0,3.0,0.0
rs,masculino,62.0,pública,adaptado,não,8.0,0.0,45.0,1.0,42.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,9.0,13.0,17.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
rs,masculino,116.0,pública,concebido,sim,37.0,3.0,115.0,4.0,94.0,34.0,24.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,98.0,27.0,17.0,5.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,31.0,34.0,36.0,25.0,20.0,6.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0
rs,masculino,54.0,pública,concebido,não,36.0,3.0,87.0,8.0,100.0,2.0,20.0,1.0,0.0,10.0,1.0,0.0,0.0,0.0,57.0,36.0,18.0,0.0,4.0,1.0,2.0,5.0,3.0,0.0,3.0,0.0,20.0,25.0,26.0,29.0,20.0,3.0,1.0,0.0,3.0,1.0,7.0,0.0,0.0,0.0
rs,misto,125.0,pública,adaptado,não,0.0,0.0,108.0,7.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rs,masculino,185.0,organizações sem fins lucrativos,concebido,não,35.0,5.0,143.0,2.0,117.0,10.0,48.0,0.0,3.0,2.0,1.0,3.0,0.0,1.0,80.0,65.0,25.0,6.0,1.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,31.0,40.0,38.0,42.0,21.0,6.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0
rs,masculino,96.0,pública,concebido,sim,54.0,2.0,73.0,5.0,102.0,10.0,14.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,73.0,39.0,112.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,22.0,25.0,32.0,34.0,12.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0
rs,misto,181.0,pública,concebido,não,20.0,0.0,160.0,3.0,141.0,6.0,28.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,84.0,59.0,20.0,15.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,26.0,50.0,38.0,45.0,17.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
rs,masculino,371.0,pública,concebido,não,59.0,25.0,317.0,54.0,260.0,39.0,75.0,0.0,0.0,54.0,6.0,18.0,1.0,0.0,200.0,146.0,20.0,0.0,1.0,0.0,32.0,32.0,7.0,0.0,3.0,2.0,69.0,107.0,91.0,79.0,28.0,2.0,0.0,13.0,22.0,14.0,17.0,10.0,3.0,0.0
rs,masculino,672.0,pública,concebido,sim,150.0,0.0,520.0,0.0,385.0,144.0,140.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,247.0,40.0,15.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,178.0,179.0,119.0,44.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rs,misto,808.0,pública,concebido,sim,36.0,0.0,318.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,35.0,26.0,2.0,1.0,4.0,11.0,1.0,6.0,0.0,1.0,0.0,14.0,50.0,71.0,136.0,76.0,18.0,0.0,0.0,3.0,3.0,9.0,4.0,1.0,0.0
rs,masculino,667.0,pública,concebido,sim,143.0,0.0,524.0,0.0,381.0,144.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,269.0,34.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,172.0,195.0,139.0,43.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rs,masculino,95.0,pública,adaptado,não,17.0,0.0,64.0,0.0,58.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,16.0,18.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,17.0,30.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rs,masculino,120.0,organizações sem fins lucrativos,concebido,não,1.0,0.0,58.0,0.0,42.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,19.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,21.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rs,masculino,105.0,pública,adaptado,não,0.0,0.0,88.0,0.0,60.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,37.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,28.0,25.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rs,masculino,499.0,pública,concebido,sim,126.0,11.0,345.0,17.0,299.0,24.0,143.0,0.0,0.0,14.0,1.0,12.0,0.0,0.0,269.0,147.0,41.0,1.0,2.0,2.0,14.0,7.0,2.0,0.0,1.0,1.0,80.0,130.0,101.0,128.0,30.0,2.0,0.0,6.0,4.0,4.0,10.0,3.0,1.0,0.0
rs,masculino,124.0,pública,concebido,não,0.0,0.0,410.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rs,masculino,70.0,pública,concebido,sim,45.0,3.0,75.0,11.0,71.0,7.0,33.0,0.0,4.0,10.0,0.0,6.0,0.0,0.0,50.0,40.0,18.0,1.0,2.0,1.0,5.0,9.0,2.0,0.0,0.0,0.0,26.0,25.0,19.0,26.0,16.0,3.0,0.0,3.0,2.0,4.0,5.0,2.0,0.0,0.0
rs,masculino,190.0,pública,concebido,não,140.0,11.0,177.0,15.0,228.0,53.0,36.0,0.0,0.0,16.0,4.0,6.0,0.0,0.0,178.0,93.0,30.0,8.0,7.0,1.0,17.0,2.0,5.0,2.0,0.0,0.0,53.0,79.0,71.0,81.0,31.0,2.0,0.0,5.0,3.0,4.0,9.0,5.0,0.0,0.0
rs,misto,250.0,pública,concebido,sim,157.0,8.0,308.0,15.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rs,masculino,48.0,pública,concebido,não,0.0,0.0,0.0,0.0,59.0,8.0,6.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,53.0,11.0,8.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,19.0,13.0,15.0,15.0,9.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0
rs,masculino,60.0,pública,concebido,não,20.0,0.0,32.0,0.0,37.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,10.0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,10.0,14.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rs,masculino,46.0,pública,concebido,sim,50.0,3.0,42.0,1.0,69.0,7.0,16.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,58.0,22.0,8.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,20.0,18.0,17.0,26.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
rs,feminino,508.0,pública,concebido,sim,0.0,59.0,0.0,169.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rs,masculino,138.0,pública,concebido,não,0.0,0.0,275.0,0.0,230.0,17.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,69.0,34.0,8.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,69.0,58.0,57.0,49.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rs,misto,808.0,pública,adaptado,sim,317.0,24.0,9.0,3.0,246.0,49.0,63.0,0.0,0.0,18.0,3.0,7.0,0.0,1.0,285.0,31.0,25.0,13.0,1.0,3.0,12.0,7.0,8.0,1.0,1.0,0.0,14.0,45.0,78.0,128.0,73.0,17.0,3.0,0.0,3.0,4.0,13.0,7.0,2.0,0.0
rs,masculino,165.0,pública,concebido,sim,0.0,0.0,168.0,0.0,110.0,23.0,32.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,98.0,51.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rs,masculino,76.0,pública,concebido,não,40.0,0.0,45.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,59.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0,7.0,20.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rs,masculino,472.0,pública,concebido,sim,419.0,39.0,425.0,23.0,558.0,196.0,93.0,1.0,9.0,35.0,8.0,6.0,0.0,0.0,539.0,244.0,45.0,2.0,10.0,9.0,32.0,10.0,7.0,1.0,4.0,3.0,221.0,223.0,151.0,151.0,58.0,18.0,0.0,13.0,19.0,17.0,26.0,9.0,0.0,0.0
rs,masculino,568.0,pública,concebido,sim,290.0,14.0,625.0,39.0,636.0,148.0,126.0,2.0,0.0,38.0,5.0,10.0,0.0,0.0,468.0,359.0,57.0,1.0,9.0,6.0,24.0,22.0,0.0,1.0,1.0,1.0,200.0,226.0,190.0,203.0,88.0,8.0,0.0,5.0,13.0,8.0,17.0,10.0,0.0,0.0
rs,masculino,728.0,pública,concebido,sim,158.0,0.0,391.0,0.0,360.0,71.0,115.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,200.0,37.0,15.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,156.0,127.0,115.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rs,misto,140.0,pública,concebido,não,0.0,0.0,104.0,14.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rs,masculino,336.0,pública,concebido,não,0.0,0.0,581.0,39.0,334.0,28.0,206.0,3.0,3.0,30.0,4.0,12.0,0.0,0.0,312.0,192.0,53.0,11.0,6.0,0.0,23.0,16.0,3.0,4.0,0.0,0.0,164.0,156.0,118.0,98.0,35.0,3.0,0.0,9.0,8.0,10.0,16.0,2.0,1.0,0.0
rs,masculino,978.0,pública,concebido,sim,131.0,36.0,295.0,11.0,318.0,22.0,82.0,1.0,3.0,31.0,2.0,12.0,1.0,1.0,201.0,187.0,19.0,0.0,2.0,3.0,31.0,7.0,5.0,0.0,0.0,0.0,83.0,106.0,115.0,81.0,40.0,1.0,0.0,18.0,4.0,10.0,8.0,7.0,0.0,0.0
